317	8.00199
318	7.22889
319	6.66345
320	9.2197
321	8.64486
322	9.16183
323	8.55077
324	13.4331
325	11.402
326	9.59461
327	8.9007
328	10.8864
329	11.6104
330	13.4883
331	11.0734
332	12.8143
333	12.1953
334	8.8353
335	7.97386
336	8.07503
337	7.82435
338	9.58703
339	10.6555
340	8.24734
341	10.313
342	9.96706
343	9.24707
344	11.4827
345	10.4967
346	11.9457
347	10.8447
348	10.8418
349	7.9414
350	10.5415
351	10.6167
352	11.6126
353	11.1909
354	10.5428
355	11.4119
356	8.43296
357	9.65629
358	10.092
359	9.57583
360	9.07382
361	7.30181
362	7.75043
363	9.05994
364	10.6409
365	11.9104
366	10.724
367	7.92729
368	8.27406
369	10.4991
370	11.2557
371	10.9744
372	9.45296
373	11.173
374	9.48023
375	10.833
376	10.8187
377	9.09151
378	9.03761
379	7.25018
380	7.43307
381	8.88133
382	8.71843
383	7.69346
384	8.79783
385	7.62534
386	7.35513
387	7.06073
388	7.33648
389	7.40326
390	9.56002
391	9.48024
392	10.1276
393	6.71988
394	8.93605
395	8.93765
396	10.9542
397	9.20463
398	9.15079
399	9.14657
400	9.15242
401	8.1621
402	8.62386
403	8.61425
404	8.20186
405	11.234
406	10.2204
407	6.77862
408	7.86464
409	9.42271
410	10.8257
411	11.3778
412	7.72519
413	11.359
414	9.14597
415	10.4027
416	10.5407
417	10.401
418	9.51397
419	9.63407
420	9.5536
421	8.83764
422	9.70749
423	9.79203
424	9.83021
425	9.37857
426	9.01399
427	10.2043
428	9.65285
429	9.17866
430	10.2078
431	9.29662
432	9.76295
433	9.48462
434	8.55751
435	7.65241
436	9.17072
437	10.8909
438	10.1726
439	8.96946
440	7.66955
441	7.48014
442	11.3138
443	7.53454
444	8.4794
445	9.82243
446	10.6459
447	8.73951
448	8.90805
449	9.12105
450	8.08227
451	9.16192
452	9.16041
453	9.1637
454	9.16042
455	10.1925
456	10.1422
457	10.0403
458	9.43775
459	10.2337
460	10.319
461	9.24096
462	9.24098
463	9.42741
464	7.07549
465	8.87213
466	9.55861
467	9.30152
468	8.19293
469	8.78344
470	11.1705
471	7.60981
472	10.2911
473	9.20207
474	9.60308
475	8.5388
476	9.1685
477	9.16999
478	7.89027
479	7.02797
480	7.30504
481	7.6757
482	7.42145
483	8.81662
484	7.77573
485	9.69561
486	6.67964
487	9.40948
488	9.22353
489	10.1866
490	10.5315
491	8.14453
492	8.41847
493	10.5638
494	8.88168
495	12.0164
496	10.8774
497	9.4206
498	9.25602
499	10.4027
500	7.33658
501	7.62886
502	8.3909
503	10.0966
504	7.45552
505	7.81723
506	11.5264
507	10.14
508	10.419
509	11.447
510	10.5075
511	10.0918
512	9.26605
513	8.99911
514	7.79325
515	8.2445
516	8.19761
517	10.8081
518	8.37209
519	13.1174
520	7.50968
521	7.60143
522	7.58128
523	9.56836
524	8.66268
525	9.10767
526	6.97852
527	9.17279
528	9.48153
529	8.79418
530	8.55676
531	7.83282
532	7.63469
533	7.04336
534	7.01293
535	7.05778
536	8.03488
537	8.10877
538	11.5705
539	10.8819
540	8.63433
541	7.20783
542	7.71821
543	7.10255
544	5.782
545	7.12984
546	6.9105
547	8.61056
548	10.1323
549	10.728
550	9.58149
551	8.7242
552	10.0975
553	8.35088
554	6.99414
555	6.92037
556	11.1833
557	12.9149
558	9.19592
559	7.24764
560	11.714
561	9.39521
562	10.4461
563	10.9355
564	9.37775
565	11.8693
566	11.5544
567	12.2731
568	11.926
569	12.6953
570	9.92106
571	9.2854
572	9.62808
573	9.1633
574	7.72208
575	9.74957
576	8.38493
577	9.03003
578	8.46696
579	8.53726
580	6.78873
581	7.27954
582	7.97597
583	10.2384
584	7.76667
585	9.91781
586	11.9407
587	11.4697
588	10.7164
589	12.2906
590	11.1086
591	14.276
592	12.8841
593	14.646
594	10.175
595	11.4282
596	10.1919
597	10.1684
598	7.31484
599	7.87604
600	10.9852
601	10.7722
602	10.0756
603	9.32306
604	11.8821
605	12.3878
606	8.91043
607	8.62554
608	10.3901
609	11.8154
610	10.6893
611	9.15084
612	12.1073
613	7.04106
614	7.84685
615	11.1755
616	8.63595
617	8.086
618	10.6144
619	8.88719
620	9.34273
621	12.3124
622	9.19943
623	10.5998
624	10.703
625	9.08056
626	8.96917
627	10.8468
628	7.55509
629	10.0369
630	10.3884
631	10.1051
632	11.2473
633	7.44716
634	7.04601
635	7.58267
636	7.84399
637	10.7826
638	10.2692
639	10.128
640	8.18962
641	10.6884
642	9.37435
643	8.99003
644	7.05792
645	7.00722
646	7.34573
647	7.19157
648	9.00585
649	6.85124
650	9.18229
651	8.83
652	11.9154
653	8.05037
654	12.5572
655	9.0593
656	8.1764
657	8.98627
658	12.8687
659	7.06621
660	8.5958
661	10.9756
662	10.1378
663	9.4891
664	12.023
665	9.17339
666	8.8965
667	8.64819
668	8.4781
669	9.0946
670	9.96078
671	13.1039
672	9.89947
673	6.9249
674	7.47046
675	8.40753
676	8.73392
677	13.8821
678	13.9483
679	9.64798
680	7.77784
681	7.4751
682	9.79728
683	11.1556
684	9.45247
685	8.44418
686	8.91205
687	6.93447
688	7.04097
689	7.29697
690	7.61449
691	13.2608
692	7.34806
693	9.05467
694	12.2401
695	8.44891
696	8.75101
697	12.1537
698	8.80225
699	10.7394
700	9.67633
701	8.25898
702	8.54838
703	8.87086
704	7.66984
705	9.12573
706	10.4096
707	9.92914
708	9.51016
709	8.87955
710	9.56019
711	7.61929
712	7.40991
713	9.69047
714	9.09009
715	14.0584
716	12.4464
717	14.3262
718	8.35973
719	8.79532
720	9.40198
721	9.55314
722	12.5626
723	6.84319
724	8.93419
725	11.799
726	8.67081
727	9.0831
728	9.39641
729	8.59827
730	9.30911
731	12.0591
732	11.7627
733	6.78052
734	10.5144
735	11.2827
736	9.25107
737	8.57474
738	9.97314
739	7.0618
740	10.1036
741	9.59899
742	10.5901
743	10.2957
744	8.91728
745	7.48494
746	7.59641
747	14.0741
748	8.26176
749	6.97587
750	13.9965
751	8.89076
752	13.987
753	12.8858
754	12.8901
755	14.7105
756	13.8057
757	12.5192
758	10.8651
759	8.98856
760	8.29751
761	9.88864
762	11.1017
763	7.9498
764	6.65462
765	7.19901
766	6.80884
767	10.7941
768	6.62948
769	8.10106
770	10.8763
771	10.9292
772	9.86531
773	6.58856
774	9.4235
775	8.76085
776	10.0316
777	8.91024
778	11.3383
779	10.5839
780	7.83411
781	9.09996
782	10.141
783	12.2691
784	6.84558
785	12.1585
786	6.72061
787	8.00546
788	6.73135
789	6.58747
790	6.74695
791	8.08167
792	6.80668
793	8.63928
794	10.6846
795	11.9117
796	9.20412
797	8.8673
798	9.28839
799	9.39147
800	10.2539
801	10.1249
802	9.87014
803	9.61878
804	9.06808
805	9.96088
